user_id,frequency,total_spend,avg_order_value,recency_days,total_clicks,view_clicks,cart_clicks,purchase_clicks,campaign_clicks,triggered_clicks
U006150,2,1819.55,783.36,524,6,5,0,0,2,0
U001626,1,29.34,29.34,615,6,5,1,0,1,0
U007250,1,228.64,228.64,433,6,5,1,0,1,0
U003835,1,363.88,363.88,272,6,5,0,0,0,0
U006979,2,799.32,568.25,385,6,5,0,1,1,0
U006142,2,733.78,366.89,489,6,5,1,0,2,0
U005476,2,152.44,83.25,337,6,5,1,0,0,0
U007425,2,306.41,153.2,665,6,5,1,0,3,0
U002502,3,1752.22,980.91,571,6,5,1,0,2,0
U004327,1,362.34,362.34,790,6,5,0,0,4,1
U003104,1,424.2,424.2,367,6,5,1,0,1,0
U002015,2,348.2,174.1,603,6,5,1,0,3,0
U004288,1,131.16,131.16,310,6,5,0,1,2,0
U002394,1,432.92,432.92,659,6,5,0,0,3,0
U009184,2,2803.16,2230.29,276,6,5,0,0,2,0
U002780,1,2592.57,2592.57,609,6,5,1,0,1,0
U009246,1,78.45,78.45,210,6,5,1,0,1,0
U002885,2,589,294.5,200,6,5,1,0,2,1
U003314,3,2928.82,1127.62,292,6,5,1,0,1,0
U003574,1,1543.81,1543.81,413,6,5,1,0,1,0
U009274,1,881.79,881.79,660,6,5,0,1,4,1
U003074,2,352.31,225.8,421,6,5,0,0,2,0
U004944,1,32.43,32.43,336,6,5,0,1,2,0
U003294,1,541.73,541.73,838,6,5,1,0,2,0
U005369,1,1360.3,1360.3,699,6,5,1,0,2,0
U001468,1,460.66,460.66,741,6,5,1,0,1,0
U006985,3,1248.76,453.4,375,6,5,0,1,3,0
U000845,1,508.37,508.37,459,6,5,0,0,2,0
U007148,2,1785.02,1211.97,384,6,5,0,0,4,0
U009181,1,128.22,128.22,389,6,5,0,0,2,0
U002316,1,2789.19,2789.19,833,6,5,1,0,3,0
U001382,1,708.22,708.22,826,6,5,1,0,1,0
U009572,1,435.56,435.56,219,6,5,1,0,1,0
U006904,2,3261.73,1248.29,316,6,5,0,0,2,0
U004964,2,520.47,339.95,586,6,5,0,0,3,0
U006299,1,61.57,61.57,578,6,5,0,0,2,0
U003145,2,252.86,152.6,732,6,5,0,0,3,0
U006462,1,34.32,34.32,241,6,5,0,0,1,0
U002352,2,4171.29,2254.45,676,6,5,0,1,4,1
U003219,2,884.2,389.83,178,6,5,0,0,1,0
U000653,1,136.05,136.05,616,6,5,1,0,1,0
U007197,2,1651.52,954.55,318,6,5,1,0,0,0
U007001,1,60.55,60.55,469,6,5,1,0,4,1
U002484,1,302.05,302.05,172,6,5,0,1,3,0
U006527,1,2570.35,2570.35,694,6,5,0,0,2,0
U002609,1,285.2,285.2,308,6,5,0,0,2,0
U007052,1,1228.93,1228.93,444,6,5,0,0,2,0
U007430,2,1052.84,652.26,637,6,5,1,0,2,0
U002669,2,108.41,58.66,817,6,5,0,0,4,1
U009797,1,176.19,176.19,358,6,5,0,0,3,0
U001611,3,589.62,247.81,505,6,5,0,1,1,0
U005809,1,243.21,243.21,550,6,5,0,0,0,0
U009130,1,109.91,109.91,698,6,5,0,0,2,0
U008207,2,700,317.05,323,6,5,1,0,1,0
U001157,1,2155.96,2155.96,568,6,5,0,0,1,0
U006079,1,135.56,135.56,777,6,5,1,0,5,2
U002733,1,1225.23,1225.23,291,6,5,1,0,2,0
U001142,3,2344.65,1067.74,239,6,5,0,0,3,0
U006407,1,513.91,513.91,704,6,5,1,0,2,0
U000091,1,457.74,457.74,723,6,5,0,0,1,0
U001305,1,719.68,719.68,774,6,5,1,0,2,0
U007324,1,161.29,161.29,488,6,5,1,0,2,0
U007850,2,296.99,188.99,398,6,5,0,1,2,0
U008218,2,758.48,379.24,414,6,5,1,0,3,0
U005284,1,73.31,73.31,791,6,5,1,0,1,0
U007978,2,789.06,394.53,507,6,5,0,0,1,0
U002222,2,2565.51,1549.03,506,6,5,1,0,2,0
U009833,1,231.51,231.51,196,6,5,0,1,1,0
U006075,2,540.88,260.64,389,6,5,1,0,2,0
U007834,2,479.54,239.77,190,6,5,0,0,1,0
U009732,1,144.11,144.11,467,6,5,1,0,2,0
U005052,1,132.13,132.13,407,6,5,0,1,1,0
U001236,1,313.99,313.99,729,6,5,1,0,3,0
U009682,1,106.52,106.52,813,6,5,1,0,1,1
U008188,1,881.43,881.43,646,6,5,0,0,3,0
U009759,1,1465.21,1465.21,353,6,5,0,0,2,0
U007756,1,237.68,237.68,618,6,5,1,0,3,1
U009367,4,5101.28,1233.19,198,6,5,0,0,3,0
U009313,3,3477.36,1351.13,515,6,5,1,0,2,0
U008029,1,31.32,31.32,690,6,5,1,0,3,1
U006760,1,596.56,596.56,274,6,5,0,0,1,0
U000490,1,171.28,171.28,338,6,5,0,0,2,0
U000233,1,76.4,76.4,200,6,5,0,0,1,1
U000036,1,126.37,126.37,596,6,5,1,0,1,0
U007631,1,2702.6,2702.6,447,6,5,0,0,0,0
U009970,2,578.22,359.44,590,6,5,0,0,2,0
U004969,1,260.96,260.96,649,6,5,1,0,2,0
U007993,1,181.15,181.15,391,6,5,0,1,2,0
U003830,3,2831.7,1245.67,310,6,5,1,0,0,0
U000131,1,498.83,498.83,758,6,5,1,0,4,0
U000020,1,163.11,163.11,373,6,5,0,0,2,0
U002578,2,1262.58,585.49,228,6,5,0,0,2,0
U001858,2,1504.86,1098.69,357,6,5,0,0,3,0
U003663,1,882.08,882.08,245,6,5,1,0,2,0
U004158,2,1545.5,772.75,443,6,5,1,0,3,0
U004204,1,171.16,171.16,362,6,5,0,0,1,0
U007626,2,469.68,274.52,175,6,5,1,0,3,0
U008954,1,660.72,660.72,201,6,5,1,0,2,0
U008603,1,2566.81,2566.81,789,6,5,1,0,1,0
U000618,1,17.5,17.5,186,6,5,0,0,0,0
U004860,2,1834.77,802.78,424,6,5,0,0,2,0
U004138,1,1113.29,1113.29,260,6,5,0,0,2,0
U002912,1,70.1,70.1,351,6,5,0,0,3,1
U000912,2,1596.46,717.56,369,6,5,0,1,1,1
U007334,2,242.37,175.97,233,6,5,1,0,1,0
U003426,1,357.72,357.72,617,6,5,0,1,0,0
U005692,2,442.69,286.63,399,6,5,0,0,0,0
U005517,2,772.95,347.24,338,6,5,1,0,2,0
U007221,1,161.58,161.58,624,6,5,1,0,2,0
U000532,1,46.87,46.87,817,6,5,1,0,1,0
U009940,1,2.48,2.48,569,6,5,1,0,2,0
U000656,1,451.77,451.77,460,6,5,1,0,1,0
U009556,2,1114.7,875.48,379,6,5,0,0,3,0
U006666,1,3500.02,3500.02,466,6,5,0,0,1,0
U006033,1,2638.32,2638.32,332,6,5,1,0,3,0
U005072,2,2555.43,1277.72,403,6,5,1,0,3,0
U003497,2,243.44,167.18,241,6,5,1,0,4,0
U005989,1,74.41,74.41,661,6,5,1,0,1,0
U005190,2,263.21,188.85,376,6,5,0,1,1,0
U008854,1,1942.9,1942.9,480,6,5,0,1,1,0
U007354,1,236.34,236.34,428,6,5,0,0,5,0
U007998,1,1385.96,1385.96,460,6,5,1,0,2,0
U008514,1,235.7,235.7,737,6,5,0,0,3,0
U006074,1,888.9,888.9,532,6,5,0,0,1,0
U008542,1,57.65,57.65,330,6,5,1,0,2,0
U007742,1,769.71,769.71,839,6,5,1,0,3,0
U008583,1,263.8,263.8,638,6,5,1,0,3,0
U007537,1,753.47,753.47,417,6,5,1,0,3,1
U007178,1,384.93,384.93,533,6,5,1,0,1,0
U000031,2,1235.96,780.21,740,6,5,0,1,1,0
U007570,1,234.33,234.33,357,6,5,1,0,2,1
U000481,2,1747.88,944.51,238,6,5,1,0,2,1
U009016,1,112.61,112.61,190,6,5,1,0,2,0
U001522,1,226.85,226.85,711,6,5,0,0,1,0
U006660,6,1995.74,351.94,234,6,5,0,0,1,0
U007601,1,1081.09,1081.09,173,6,5,0,0,0,0
U004569,3,780.46,303.05,269,6,5,0,0,4,0
U003279,1,2357.22,2357.22,799,6,5,0,1,0,0
U007663,2,22.02,11.01,376,6,5,0,1,2,1
U004196,1,228.8,228.8,579,6,5,1,0,2,0
U003919,1,1443.31,1443.31,614,6,5,1,0,0,0
U006284,1,1385.83,1385.83,739,6,5,0,0,3,0
U006960,1,272.95,272.95,833,6,5,0,1,1,0
U002677,1,16.71,16.71,213,6,5,0,0,1,0
U000955,1,351.21,351.21,724,6,5,1,0,2,0
U007613,3,2042.6,780.08,372,6,5,1,0,2,0
U006152,1,2158.97,2158.97,375,6,5,0,0,5,1
U005701,1,1076.53,1076.53,845,6,5,0,0,2,0
U004338,2,1205.16,970.53,315,6,5,0,1,1,0
U009635,1,637.27,637.27,619,6,5,0,0,4,0
U000921,1,50.13,50.13,209,6,5,1,0,2,0
U004267,1,46,46,320,6,5,0,0,0,0
U009035,1,190.22,190.22,566,6,5,0,1,1,0
U005744,3,1898.63,1145.44,427,6,5,0,0,3,0
U003161,3,2946.32,1229.79,285,6,5,0,0,2,0
U008088,3,4260.39,1278.42,484,6,5,0,1,4,0
U004999,1,38.18,38.18,851,6,5,1,0,3,0
U007956,1,72.45,72.45,759,6,5,1,0,3,0
U006843,2,371.39,163.03,509,6,5,0,1,1,0
U008357,1,35.41,35.41,286,6,5,0,0,4,0
U004618,1,132.71,132.71,740,6,5,0,0,1,0
U008246,1,541.43,541.43,663,6,5,1,0,0,0
U004840,1,68.37,68.37,698,6,5,1,0,1,1
U003873,2,1061.99,531,622,6,5,0,0,3,0
U007325,1,285.6,285.6,458,6,5,1,0,0,0
U004993,1,498.14,498.14,456,6,5,0,1,1,0
U007640,1,261.37,261.37,538,6,5,1,0,3,1
U000792,1,3809.48,3809.48,692,6,5,1,0,2,1
U006382,1,2688.09,2688.09,573,6,5,1,0,1,0
U000420,1,8.2,8.2,455,6,5,1,0,1,0
U003212,1,88.56,88.56,482,6,5,1,0,2,0
U003831,1,101.71,101.71,474,6,5,1,0,1,0
U008780,2,1892.56,1241.06,549,6,5,0,0,2,2
U008868,3,1770.87,693.84,295,6,5,1,0,2,0
U002572,1,954.24,954.24,741,6,5,0,1,2,0
U007194,3,1930.82,794.72,370,6,5,0,1,3,0
U003086,2,818.74,409.37,546,6,5,0,1,0,0
U000750,2,825.02,625.59,422,6,5,1,0,2,0
U000048,1,1562.4,1562.4,823,6,5,1,0,0,0
U005938,1,375.91,375.91,444,6,5,1,0,1,0
U008276,2,559.21,347.22,182,6,5,0,1,1,0
U004826,1,825.47,825.47,839,6,5,1,0,3,0
U009395,1,4918.02,4918.02,582,6,5,1,0,4,1
U002162,1,2.92,2.92,198,6,5,1,0,0,0
U007568,1,546.73,546.73,431,6,5,1,0,3,0
U006534,1,764.69,764.69,261,6,5,1,0,1,0
U000119,2,806.81,358.4,337,6,5,1,0,1,0
U008140,2,153.7,87.7,281,6,5,1,0,2,0
U008153,1,79.47,79.47,208,6,5,0,0,2,0
U009406,2,193.24,96.62,714,6,5,1,0,1,1
U008924,2,96.54,48.27,233,6,5,1,0,1,1
U008710,2,953.34,476.76,362,6,5,1,0,2,0
U008463,1,1490.27,1490.27,264,6,5,1,0,2,0
U008471,1,318.51,318.51,660,6,5,0,0,2,0
U004155,1,670.92,670.92,648,6,5,1,0,2,1
U008355,2,4235.55,1614.81,344,6,5,1,0,2,0
U003531,1,162.81,162.81,204,6,5,0,1,1,0
U001212,1,1011.51,1011.51,660,6,5,0,0,2,0
U001269,1,78.11,78.11,579,6,5,0,0,2,0
U008063,2,2704.64,1352.32,213,6,5,0,0,1,0
U002147,2,905.37,675.29,503,6,5,1,0,1,0
U001768,2,200.59,101.27,181,6,5,1,0,3,0
U005101,1,339.09,339.09,776,6,5,0,0,4,1
U001247,1,232.25,232.25,233,6,5,0,0,0,0
U003599,1,184.12,184.12,613,6,5,1,0,1,0
U008771,2,1000.57,641.11,460,6,5,1,0,2,0
U001974,1,1474.44,1474.44,492,6,5,1,0,0,0
U006097,2,3841.55,2276.63,504,6,5,0,0,0,0
U004180,2,604.32,302.16,292,6,5,0,0,2,0
U009102,1,29.15,29.15,426,6,5,1,0,2,0
U001886,4,3279.44,1454.68,296,6,5,0,0,1,0
U001229,1,1504.2,1504.2,205,6,5,1,0,2,0
U005962,1,514.3,514.3,807,6,5,0,1,2,0
U002431,2,53.36,26.68,452,6,5,1,0,3,0
U001531,1,511.88,511.88,234,6,5,1,0,0,0
U006183,1,1947.49,1947.49,185,6,5,1,0,1,0
U009352,1,4090.19,4090.19,646,6,5,0,0,0,0
U009026,1,206.43,206.43,498,6,5,0,1,2,0
U007391,2,1197.82,621.75,252,7,5,0,1,1,0
U003554,2,1224.24,748.42,391,7,5,0,0,3,0
U002529,2,546.01,251.84,279,7,5,1,0,3,0
U006550,1,27.14,27.14,257,7,5,1,0,0,0
U000098,1,165.36,165.36,774,7,5,0,2,1,0
U002523,1,457.29,457.29,677,7,5,2,0,2,0
U009147,1,854.45,854.45,498,7,5,2,0,3,0
U009050,1,81.68,81.68,287,7,5,1,1,2,0
U004756,2,742.25,518.49,205,7,5,2,0,3,0
U007149,1,369.72,369.72,518,7,5,0,1,2,0
U007072,1,18.38,18.38,521,7,5,0,1,1,0
U008608,2,69.9,34.95,208,7,5,2,0,3,0
U006847,1,533.78,533.78,780,7,5,1,0,1,0
U008643,2,351,175.5,346,7,5,2,0,0,0
U006362,1,490.5,490.5,704,7,5,1,0,3,0
U000097,3,3956.51,1453.03,512,7,5,1,1,1,0
U002931,2,2498.85,1563.68,252,7,5,1,1,3,0
U003081,1,19.14,19.14,198,7,5,0,1,4,2
U006311,2,4534,2998.31,359,7,5,1,1,3,0
U008694,3,196.82,72.69,434,7,5,2,0,2,0
U008509,1,1155.57,1155.57,303,7,5,1,0,3,0
U005094,1,1442.81,1442.81,478,7,5,0,1,2,0
U008114,1,48.72,48.72,341,7,5,0,1,2,0
U003840,1,70.2,70.2,528,7,5,1,0,1,0
U006190,1,77.87,77.87,783,7,5,1,0,0,0
U001285,3,709.34,240.96,612,7,5,2,0,1,0
U000691,1,38.06,38.06,576,7,5,2,0,4,0
U002757,3,2249.94,949.8,301,7,5,1,0,2,0
U006605,1,721.24,721.24,604,7,5,0,0,2,0
U007899,2,1378.55,689.54,329,7,5,1,1,3,0
U000646,1,120.78,120.78,484,7,5,1,0,0,0
U003828,2,435.6,246.61,389,7,5,1,0,0,0
U004822,2,1644.57,822.29,515,7,5,1,0,3,0
U005538,2,96.8,48.4,362,7,5,1,0,2,0
U001785,3,2100.38,693.41,425,7,5,1,1,3,0
U005398,2,352.4,135.12,279,7,5,0,0,0,0
U008104,1,771.19,771.19,535,7,5,0,2,1,0
U007413,1,141.14,141.14,450,7,5,2,0,2,0
U005677,1,44.29,44.29,695,7,5,1,1,3,0
U000636,2,812.04,534.11,264,7,5,1,1,1,1
U008154,1,124.31,124.31,601,7,5,1,0,3,1
U002717,1,493.87,493.87,743,7,5,2,0,1,0
U008902,1,2962.65,2962.65,847,7,5,0,2,2,0
U007046,1,3631.32,3631.32,696,7,5,2,0,2,0
U009956,1,222.94,222.94,491,7,5,0,1,2,1
U001067,2,2602.27,2030.83,354,7,5,2,0,3,1
U009277,1,758.1,758.1,302,7,5,1,0,0,0
U007672,2,825.09,412.54,391,7,5,0,0,1,0
U005680,1,68.69,68.69,677,7,5,0,1,1,1
U000508,1,1326.95,1326.95,428,7,5,2,0,2,0
U005211,1,43.4,43.4,273,7,5,0,1,3,0
U005920,1,201.92,201.92,381,7,5,1,0,3,0
U002838,1,97.68,97.68,443,7,5,1,1,4,0
U005229,2,247.54,124.16,558,7,5,1,0,1,1
U002903,2,781.57,507.42,444,7,5,1,0,1,0
U008057,1,229.32,229.32,824,7,5,1,1,0,0
U002013,1,22.4,22.4,688,7,5,2,0,2,0
U007799,1,15.22,15.22,663,7,5,1,0,0,0
U009108,1,1071,1071,260,7,5,1,0,0,0
U000823,2,24.73,12.36,289,7,5,1,0,3,0
U007912,2,478.92,242.86,665,7,5,1,1,4,0
U003399,2,1730.26,1143.66,389,7,5,2,0,3,0
U001424,2,153.65,76.83,645,7,5,0,2,1,0
U000578,1,1894.08,1894.08,762,7,5,2,0,0,0
U006662,1,71.51,71.51,721,7,5,1,0,2,0
U003257,1,126.37,126.37,769,7,5,1,0,2,1
U000307,2,752.08,376.04,253,7,5,0,1,2,0
U002328,1,458.59,458.59,399,7,5,2,0,5,0
U002487,1,939.82,939.82,755,7,5,2,0,2,1
U003916,2,1601.39,800.7,597,7,5,1,1,2,0
U008510,1,217.37,217.37,553,7,5,1,1,2,1
U006210,2,2601.18,1600.93,305,7,5,0,1,2,0
U009826,1,860.41,860.41,390,7,5,1,0,2,0
U006838,2,717.21,418.73,184,7,5,0,0,0,0
U005423,2,1757.75,1163.4,535,7,5,0,1,0,0
U006457,3,368.3,205.57,179,7,5,1,0,4,0
U003702,1,648.76,648.76,767,7,5,2,0,3,1
U003053,1,881.01,881.01,760,7,5,1,0,3,0
U001959,1,253.62,253.62,215,7,5,0,0,1,0
U004094,1,95.77,95.77,564,7,5,1,1,1,0
U003144,1,1671.8,1671.8,511,7,5,2,0,1,0
U001411,1,852.12,852.12,315,7,5,2,0,2,0
U007628,2,1046.23,523.12,628,7,5,2,0,1,0
U000125,1,84.58,84.58,343,7,5,2,0,4,0
U002841,1,281.48,281.48,199,7,5,1,0,5,1
U001053,2,212.13,132.63,252,7,5,2,0,1,0
U002489,1,66.93,66.93,283,7,5,2,0,3,0
U001366,1,15.87,15.87,796,7,5,0,1,3,0
U002586,2,1910.85,1004,566,7,5,2,0,3,0
U003467,2,847.79,601.67,731,7,5,0,1,1,0
U003960,1,324.27,324.27,254,7,5,0,0,2,1
U007605,1,48.58,48.58,761,7,5,1,1,2,0
U007560,2,972.98,480.66,276,7,5,1,0,1,0
U002417,2,1989.34,1122.16,263,7,5,1,0,0,0
U001579,1,331.98,331.98,265,7,5,0,2,2,0
U009987,3,276.51,171.96,504,7,5,2,0,4,0
U006502,1,173.37,173.37,839,7,5,2,0,2,0
U008239,2,317.66,208.5,526,7,5,0,1,1,0
U008190,1,264.67,264.67,744,7,5,1,0,2,0
U009813,2,757.43,378.71,207,7,5,1,0,2,0
U005160,2,627.38,400.34,530,7,5,0,1,4,0
U001317,1,296.79,296.79,833,7,5,2,0,1,0
U001966,1,59.65,59.65,521,7,5,1,1,1,0
U007112,2,3102.27,1551.13,362,7,5,1,0,4,2
U001291,1,295.84,295.84,719,7,5,0,1,2,1
U008580,1,763.65,763.65,489,7,5,2,0,2,0
U005511,2,117.98,58.99,282,7,5,1,0,2,0
U002360,3,2282.03,934.31,319,7,5,2,0,3,1
U007746,1,849.11,849.11,245,7,5,2,0,2,0
U000367,1,836.76,836.76,269,7,5,0,0,3,0
U007930,4,3981.99,1283.43,275,7,5,2,0,0,0
U004269,3,1185.6,433.5,505,7,5,1,0,5,0
U000883,1,126.4,126.4,770,7,5,1,1,2,0
U007915,1,11.15,11.15,618,7,5,1,1,1,1
U002032,3,634.66,227.51,379,7,5,1,0,2,0
U008275,2,1443.68,773.96,387,7,5,1,1,2,0
U000426,1,267.03,267.03,566,7,5,0,0,1,0
U002386,1,173.25,173.25,616,7,5,0,0,4,0
U004502,2,114.1,70.28,242,7,5,0,0,0,0
U009493,2,1634.75,916.18,324,7,5,0,2,3,1
U004376,2,949.43,780.66,358,7,5,1,0,2,0
U006195,1,31.98,31.98,828,7,5,2,0,4,1
U003987,2,1076.93,659.46,646,7,5,2,0,3,1
U000002,2,1205.21,612.64,625,7,5,1,0,1,0
U000214,1,20.31,20.31,564,7,5,1,1,3,0
U007957,4,2600.16,681.47,423,7,5,2,0,4,2
U009660,2,1006.7,708.9,508,7,5,2,0,2,0
U005358,2,909.9,443.51,202,7,5,0,0,4,2
U004193,2,185.22,92.61,305,7,5,2,0,1,0
U007820,1,443.71,443.71,536,7,5,1,1,3,0
U002203,5,2063.69,538.17,269,7,5,0,0,0,0
U003820,3,1045.89,275.51,371,7,5,0,1,3,0
U003394,1,515.64,515.64,551,7,5,0,1,3,0
U009414,2,537.8,305.24,418,7,5,1,0,1,0
U009624,1,20.74,20.74,829,7,5,1,0,4,0
U004985,1,1625.66,1625.66,482,7,5,1,0,0,0
U003488,1,266.16,266.16,472,7,5,0,2,3,0
U006410,2,1727.22,584.09,418,7,5,2,0,4,1
U009350,1,513.36,513.36,705,7,5,2,0,3,0
U008923,1,1276.34,1276.34,466,7,5,1,0,2,0
U003190,1,146.65,146.65,653,7,5,2,0,2,0
U009185,1,750.8,750.8,758,7,5,0,0,3,0
U007338,1,95.02,95.02,548,7,5,2,0,1,0
U005104,1,128.9,128.9,737,7,5,1,1,4,0
U000272,2,820.14,485.03,399,7,5,2,0,4,1
U002123,2,832.86,395.22,606,7,5,2,0,3,0
U008816,2,379.45,189.73,473,7,5,0,1,2,0
U004287,1,718.4,718.4,231,7,5,0,0,4,0
U001076,1,281.73,281.73,769,7,5,1,0,1,0
U003103,1,153.34,153.34,250,7,5,2,0,3,0
U006786,1,484.55,484.55,204,7,5,1,1,4,0
U009753,2,1568.89,877.46,497,7,5,1,0,3,0
U009383,1,153.06,153.06,854,7,5,0,0,1,0
U003549,1,194.53,194.53,509,7,5,1,0,1,0
U003750,2,2710.61,1793.56,399,7,5,0,1,2,0
U007496,1,36.2,36.2,199,7,5,2,0,2,0
U007677,1,44.02,44.02,552,7,5,2,0,2,0
U001457,1,799.49,799.49,749,7,5,2,0,2,1
U004025,1,2902.76,2902.76,702,7,5,1,0,2,1
U004551,2,786.86,393.43,216,7,5,2,0,2,0
U000801,4,2030.31,607.23,239,7,5,1,0,1,0
U008381,1,563.27,563.27,795,7,5,0,0,2,0
U005301,1,5.67,5.67,318,7,5,0,0,2,0
U007455,1,611.64,611.64,300,7,5,1,0,3,1
U005995,1,213.62,213.62,564,7,5,0,1,0,0
U001628,2,546.37,275.23,261,7,5,2,0,2,1
U009916,3,857.35,388.53,401,7,5,0,1,2,0
U003566,1,17.03,17.03,584,7,5,0,0,2,0
U001029,2,2079.1,1349.16,326,7,5,2,0,3,0
U004156,1,293.38,293.38,433,7,5,2,0,0,0
U003796,3,1664.45,536.99,373,7,5,1,0,1,0
U003306,1,17.96,17.96,415,7,5,1,0,0,0
U001047,1,168.44,168.44,554,7,5,0,1,2,0
U000401,1,1421.77,1421.77,426,7,5,1,0,1,0
U004282,2,852.64,470.19,480,7,5,2,0,3,0
U003362,1,556.74,556.74,629,7,5,2,0,2,0
U007410,1,25.49,25.49,561,7,5,2,0,2,0
U001982,1,1473.2,1473.2,714,7,5,2,0,3,0
U006868,1,921,921,760,7,5,1,0,2,0
U009449,2,83.46,41.73,355,7,5,2,0,4,0
U000573,1,444.8,444.8,706,7,5,2,0,2,1
U004460,2,535.57,283.95,659,7,5,1,0,3,1
U004293,1,89.14,89.14,717,7,5,1,0,2,0
U009887,2,1750.25,875.13,584,7,5,0,0,4,0
U008369,1,956.61,956.61,180,7,5,2,0,0,0
U002189,3,1022.94,376.95,528,7,5,0,0,1,0
U002788,4,3979.33,1261.26,247,7,5,2,0,2,0
U000492,1,332.65,332.65,467,7,5,1,0,2,0
U008107,1,347.86,347.86,675,7,5,1,0,4,0
U007081,1,137.88,137.88,321,7,5,1,0,2,0
U003302,1,82.84,82.84,800,7,5,2,0,4,0
U002323,1,157.95,157.95,380,7,5,1,0,2,0
U001197,1,1463.26,1463.26,375,7,5,1,0,3,0
U002468,1,97.46,97.46,663,7,5,1,1,0,0
U003316,1,365.83,365.83,304,7,5,1,0,3,1
U004990,1,40.38,40.38,443,7,5,0,1,4,0
U009905,1,697.76,697.76,312,7,5,0,0,2,1
U000371,3,256.79,81.68,180,7,5,1,0,2,0
U004273,2,431.8,212.31,621,7,5,1,1,4,0
U003670,1,563.88,563.88,376,7,5,2,0,1,0
U003051,2,1376.88,908.62,227,7,5,2,0,2,0
U008472,1,262.34,262.34,505,7,5,0,1,1,0
U009316,1,21.1,21.1,564,7,5,1,0,2,1
U003425,2,379.71,192.95,264,7,5,0,0,3,1
U008617,1,259.77,259.77,671,7,5,2,0,0,0
U005554,3,763.19,227.24,203,7,5,1,0,4,2
U008267,4,1403.57,464.03,235,7,5,1,0,2,0
U002227,2,1248.83,772.32,251,7,5,2,0,4,0
U009341,1,1120.76,1120.76,366,7,5,0,1,1,0
U000173,1,1352.63,1352.63,851,7,5,1,0,4,0
U005515,2,1248,439.72,333,7,5,2,0,0,0
U003961,1,600.14,600.14,485,7,5,2,0,1,0
U000436,1,2673.43,2673.43,524,7,5,0,1,5,0
U003165,1,43.13,43.13,552,7,5,1,0,2,0
U008080,1,1563.08,1563.08,776,7,5,2,0,0,0
U008171,3,302.2,100.73,413,7,5,2,0,2,0
U009032,2,4071.59,2239.39,219,7,5,1,0,1,0
U002553,1,707.89,707.89,354,7,5,1,1,2,0
U007142,2,179.06,117.49,551,7,5,0,2,2,0
U006066,1,21.02,21.02,434,7,5,1,1,3,0
U005764,2,819.56,512.47,222,7,5,1,0,2,0
U002817,1,806.72,806.72,660,7,5,2,0,1,0
U001927,3,915.61,323.38,251,7,5,1,0,3,0
U009430,1,1800.63,1800.63,456,7,5,1,0,2,1
U005670,1,439.88,439.88,210,7,5,1,0,1,0
U003556,2,114.15,57.07,193,7,5,1,1,3,1
U000399,2,4314.48,2717.53,774,7,5,2,0,1,0
U007115,2,1946.9,1012.34,363,7,5,1,0,1,0
U002749,1,118.35,118.35,224,7,5,1,0,4,0
U001057,1,95.94,95.94,851,7,5,0,0,4,0
U007962,1,716.43,716.43,565,7,5,2,0,3,0
U004661,3,1948.93,810.3,235,7,5,2,0,1,0
U002267,3,1183.38,717.48,411,7,5,1,0,3,0
U005869,2,2909.97,1674.72,432,7,5,1,1,1,0
U009432,2,2430.08,1215.04,209,7,5,2,0,3,0
U009090,1,1172.24,1172.24,207,8,5,2,1,5,1
U003983,1,38.32,38.32,642,8,5,1,0,1,0
U006267,2,898.48,575.82,680,8,5,2,0,4,1
U005401,2,2292.14,751.28,266,8,5,3,0,2,0
U001588,1,336.44,336.44,770,8,5,1,0,3,0
U005880,1,1202.77,1202.77,823,8,5,2,1,3,0
U007687,1,1778.14,1778.14,843,8,5,1,0,3,0
U008848,2,1337.6,669.4,236,8,5,2,0,2,0
U009043,2,185.91,92.96,684,8,5,2,0,1,0
U003551,1,105.35,105.35,490,8,5,1,1,2,1
U000659,1,798.14,798.14,200,8,5,2,0,0,0
U002028,2,550.62,275.31,236,8,5,1,0,4,0
U006364,2,683.93,386.1,354,8,5,2,0,4,1
U001452,2,1464.37,1067.86,360,8,5,1,2,3,0
U006378,2,1678.1,839.05,645,8,5,1,1,4,0
U005697,1,82.88,82.88,290,8,5,2,0,1,0
U006339,2,3686.9,2345.4,227,8,5,1,1,3,1
U002331,2,1277.92,638.96,450,8,5,1,2,1,1
U005607,1,148.55,148.55,754,8,5,2,0,3,0
U002740,2,1579.34,1016.22,299,8,5,1,1,4,0
U006993,1,85.2,85.2,391,8,5,1,1,1,0
U001469,1,54.42,54.42,402,8,5,3,0,1,0
U006702,2,662.88,225.73,187,8,5,1,0,2,0
U002958,2,694.4,361.66,354,8,5,1,0,4,0
U005748,1,291.05,291.05,610,8,5,0,0,0,0
U001987,2,2037.31,1352.99,656,8,5,2,1,1,1
U002718,1,814.3,814.3,505,8,5,1,0,5,1
U004470,1,1016.61,1016.61,264,8,5,1,1,3,0
U001527,1,295.05,295.05,747,8,5,0,0,3,2
U006009,1,161.17,161.17,653,8,5,3,0,1,0
U000323,2,3018.06,2408.02,476,8,5,1,0,5,1
U000918,2,520.22,412.13,380,8,5,2,0,2,0
U004636,2,519.94,357.4,272,8,5,1,0,1,1
U003384,2,1075.28,537.64,263,8,5,2,0,1,0
U003066,2,501.43,236.7,790,8,5,1,0,2,0
U008810,1,66.98,66.98,736,8,5,0,0,2,0
